Source Row,Legacy Post ID,Legacy Title,Legacy Slug,Legacy URL,Legacy Status,Decision,Primary Post ID,New Title,Final Slug,Final URL,HUB,Topic Cluster,Primary Keyword,Secondary Keywords,Search Intent,Target Persona,Funnel Stage,Pillar/Supporting,Target Word Count,Direct Answer Question,Product CTA,Internal Link Targets,Featured Image Brief,In-Article Image Briefs,Claim Verification,Priority,Batch,Draft Status,Editorial Notes
232,16180,Xây Dựng Chiến Lược Marketing Hiệu Quả Như Thế Nào?,xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao,https://gcalls.co/xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao/,PUBLISH,REBUILD_UPDATE_TOPIC,,Xây Dựng Chiến Lược Marketing Hiệu Quả Như Thế Nào?,xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao,/xay-dung-chien-luoc-marketing-hieu-qua-nhu-the-nao/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,xây dựng chiến lược marketing,TO_BE_SET_AT_AUTHORING,informational-general,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,"('NARROW', '900-1200')",Xây Dựng Chiến Lược Marketing Hiệu Quả Như Thế Nào?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
233,16201,9 Ý Tưởng Khởi Nghiệp Tuyệt Vời Cho Bạn,9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban,https://gcalls.co/9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban/,PUBLISH,REBUILD_UPDATE_TOPIC,,9 Ý Tưởng Khởi Nghiệp Tuyệt Vời Cho Bạn,9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban,/9-y-tuong-khoi-nghiep-tuyet-voi-cho-ban/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,ý tưởng khởi tuyệt vời,TO_BE_SET_AT_AUTHORING,informational-general,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,9 Ý Tưởng Khởi Nghiệp Tuyệt Vời Cho Bạn?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
234,16202,8 Phương Pháp Tiếp Cận Khách Hàng Hiệu Quả,8-phuong-phap-tiep-can-khach-hang-hieu-qua,https://gcalls.co/8-phuong-phap-tiep-can-khach-hang-hieu-qua/,PUBLISH,REBUILD_UPDATE_TOPIC,,8 Phương Pháp Tiếp Cận Khách Hàng Hiệu Quả,8-phuong-phap-tiep-can-khach-hang-hieu-qua,/8-phuong-phap-tiep-can-khach-hang-hieu-qua/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,phương pháp tiếp cận khách,TO_BE_SET_AT_AUTHORING,informational-general,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,8 Phương Pháp Tiếp Cận Khách Hàng Hiệu Quả?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
235,16240,Xác Định Khách Hàng Mục Tiêu: Vai Trò & Cách Xác Định,xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh,https://gcalls.co/xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh/,PUBLISH,REBUILD_UPDATE_TOPIC,,Xác Định Khách Hàng Mục Tiêu: Vai Trò & Cách Xác Định,xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh,/xac-dinh-khach-hang-muc-tieu-vai-tro-cach-xac-dinh/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,xác định khách hàng mục,TO_BE_SET_AT_AUTHORING,informational-howto,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,Xác Định Khách Hàng Mục Tiêu: Vai Trò & Cách Xác Định?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
236,16252,Mục Tiêu SMART Là Gì? Ví Dụ Và Cách Đặt Mục Tiêu SMART,muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart,https://gcalls.co/muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart/,PUBLISH,REBUILD_UPDATE_TOPIC,,Mục Tiêu SMART Là Gì? Ví Dụ Và Cách Đặt Mục Tiêu SMART,muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart,/muc-tieu-smart-la-gi-vi-du-va-cach-dat-muc-tieu-smart/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,mục tiêu smart ví dụ,TO_BE_SET_AT_AUTHORING,informational-definition,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,Mục Tiêu SMART Là Gì? Ví Dụ Và Cách Đặt Mục Tiêu SMART?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
237,16254,5 Bước Lập Kế Hoạch Marketing Hiệu Quả Cho Doanh Nghiệp,5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep,https://gcalls.co/5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep/,PUBLISH,REBUILD_UPDATE_TOPIC,,5 Bước Lập Kế Hoạch Marketing Hiệu Quả Cho Doanh Nghiệp,5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep,/5-buoc-lap-ke-hoach-marketing-hieu-qua-cho-doanh-nghiep/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,bước lập kế hoạch marketing,TO_BE_SET_AT_AUTHORING,informational-howto,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,5 Bước Lập Kế Hoạch Marketing Hiệu Quả Cho Doanh Nghiệp?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
238,16257,Xác Định Ngân Sách Marketing Như Thế Nào?,xac-dinh-ngan-sach-marketing-nhu-the-nao,https://gcalls.co/xac-dinh-ngan-sach-marketing-nhu-the-nao/,PUBLISH,REBUILD_UPDATE_TOPIC,,Xác Định Ngân Sách Marketing Như Thế Nào?,xac-dinh-ngan-sach-marketing-nhu-the-nao,/xac-dinh-ngan-sach-marketing-nhu-the-nao/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,xác định ngân sách marketing,TO_BE_SET_AT_AUTHORING,informational-general,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,"('NARROW', '900-1200')",Xác Định Ngân Sách Marketing Như Thế Nào?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
239,16271,Nhà Đầu Tư Thiên Thần - Cứu Tinh Của Start Up,nha-dau-tu-thien-than-cuu-tinh-cua-start-up,https://gcalls.co/nha-dau-tu-thien-than-cuu-tinh-cua-start-up/,PUBLISH,REBUILD_KEEP_URL,,Nhà Đầu Tư Thiên Thần - Cứu Tinh Của Start Up,nha-dau-tu-thien-than-cuu-tinh-cua-start-up,/nha-dau-tu-thien-than-cuu-tinh-cua-start-up/,"HUB-08 Voicebot, AI và tự động hóa","Voicebot, AI và tự động hóa",nhà đầu tư thiên thần,TO_BE_SET_AT_AUTHORING,informational-general,Giám đốc vận hành / Chuyển đổi số,TOFU,PILLAR,2000-3000,Nhà Đầu Tư Thiên Thần - Cứu Tinh Của Start Up?,Giải pháp tích hợp Voicebot AI|/voicebot-ai/ ; QA/QC Center|/qc-bot-ai/,12770 | 14292,"CUSTOM_DIAGRAM_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P0,Batch 1,DRAFT_NOT_WRITTEN,"Topic on-target; legacy root URL preserved, article written 100% new"
240,16284,9 Bước Lập Kế Hoạch Digital Marketing,9-buoc-lap-ke-hoach-digital-marketing,https://gcalls.co/9-buoc-lap-ke-hoach-digital-marketing/,PUBLISH,REBUILD_UPDATE_TOPIC,,9 Bước Lập Kế Hoạch Digital Marketing,9-buoc-lap-ke-hoach-digital-marketing,/9-buoc-lap-ke-hoach-digital-marketing/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,bước lập kế hoạch digital,TO_BE_SET_AT_AUTHORING,informational-howto,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,"('NARROW', '900-1200')",9 Bước Lập Kế Hoạch Digital Marketing?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
241,16324,Tự Ghi Âm Cuộc Gọi Và Cách Hướng Dẫn Cài,tu-ghi-am-cuoc-goi-va-cach-huong-dan-cai,https://gcalls.co/tu-ghi-am-cuoc-goi-va-cach-huong-dan-cai/,PUBLISH,REBUILD_KEEP_URL,,Tự Ghi Âm Cuộc Gọi Và Cách Hướng Dẫn Cài,tu-ghi-am-cuoc-goi-va-cach-huong-dan-cai,/tu-ghi-am-cuoc-goi-va-cach-huong-dan-cai/,HUB-07 QA/QC và quản trị chất lượng,QA/QC và quản trị chất lượng,tự ghi âm cuộc gọi,TO_BE_SET_AT_AUTHORING,informational-howto,QA Lead / Trưởng nhóm chất lượng,MOFU,PILLAR,2000-3000,Tự Ghi Âm Cuộc Gọi Và Cách Hướng Dẫn Cài?,QA/QC Center|/qc-bot-ai/,2244 | 1828,"PRODUCT_SCREENSHOT_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P0,Batch 1,DRAFT_NOT_WRITTEN,"Topic on-target; legacy root URL preserved, article written 100% new"
242,16329,4 Website Gọi Vốn Cộng Đồng Hiệu Quả Dành Cho Start-Up,4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up,https://gcalls.co/4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up/,PUBLISH,REBUILD_UPDATE_TOPIC,,4 Website Gọi Vốn Cộng Đồng Hiệu Quả Dành Cho Start-Up,4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up,/4-website-goi-von-cong-dong-hieu-qua-danh-cho-start-up/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,website gọi vốn cộng đồng,TO_BE_SET_AT_AUTHORING,informational-general,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,4 Website Gọi Vốn Cộng Đồng Hiệu Quả Dành Cho Start-Up?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
243,16348,Hướng Dẫn Khởi Nghiệp Hiệu Quả,huong-dan-khoi-nghiep-hieu-qua,https://gcalls.co/huong-dan-khoi-nghiep-hieu-qua/,PUBLISH,REBUILD_UPDATE_TOPIC,,Hướng Dẫn Khởi Nghiệp Hiệu Quả,huong-dan-khoi-nghiep-hieu-qua,/huong-dan-khoi-nghiep-hieu-qua/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,hướng dẫn khởi hiệu quả,TO_BE_SET_AT_AUTHORING,informational-howto,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,Hướng Dẫn Khởi Nghiệp Hiệu Quả?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
244,16376,Quản Trị Theo Mục Tiêu SMART Là Gì?,quan-tri-theo-muc-tieu-smart-la-gi,https://gcalls.co/quan-tri-theo-muc-tieu-smart-la-gi/,PUBLISH,REBUILD_UPDATE_TOPIC,,Quản Trị Theo Mục Tiêu SMART Là Gì?,quan-tri-theo-muc-tieu-smart-la-gi,/quan-tri-theo-muc-tieu-smart-la-gi/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,quản trị theo mục tiêu,TO_BE_SET_AT_AUTHORING,informational-definition,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,Quản Trị Theo Mục Tiêu SMART Là Gì?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
245,16389,Call Center Là Gì? Tất Tần Tật Về Call Center Mà Bạn Nên Biết,,https://gcalls.co/?p=16389,DRAFT,REBUILD_UPDATE_TOPIC,,Call Center Là Gì? Tất Tần Tật Về Call Center Mà Bạn Nên Biết,call-center-la-gi-tat-tan-tat-ve-call-center-ma-ban-nen-biet,/call-center-la-gi-tat-tan-tat-ve-call-center-ma-ban-nen-biet/,HUB-01 Tổng đài và Call Center,Tổng đài và Call Center,call center tất tần tật,TO_BE_SET_AT_AUTHORING,informational-definition,Trưởng phòng vận hành / Call Center Manager,TOFU,SUPPORTING,1200-2000,Call Center Là Gì? Tất Tần Tật Về Call Center Mà Bạn Nên Biết?,Cloud Call Center|/lien-he/ ; Gcalls Plus Webphone|/gcalls-plus-webphone/,10727 | 13378 | 13409,"CUSTOM_DIAGRAM_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P1,Batch 2,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
246,16611,9 việc NÊN và KHÔNG NÊN làm trong quy trình đánh giá nhân viên,9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien,https://gcalls.co/9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien/,PUBLISH,REBUILD_UPDATE_TOPIC,,9 việc NÊN và KHÔNG NÊN làm trong quy trình đánh giá nhân viên,9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien,/9-viec-nen-va-khong-nen-lam-trong-quy-trinh-danh-gia-nhan-vien/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,việc làm quy trình đánh,TO_BE_SET_AT_AUTHORING,informational-howto,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,1200-2000,9 việc NÊN và KHÔNG NÊN làm trong quy trình đánh giá nhân viên?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
247,17741,Thủ thuật tăng traffic website uy tín tại trafficSEO,thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo,https://gcalls.co/thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo/,PUBLISH,REBUILD_UPDATE_TOPIC,,Thủ thuật tăng traffic website uy tín tại trafficSEO,thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo,/thu-thuat-tang-traffic-website-uy-tin-tai-trafficseo/,HUB-11 Vận hành doanh nghiệp,Vận hành doanh nghiệp,thủ thuật tăng traffic website,TO_BE_SET_AT_AUTHORING,informational-general,Chủ doanh nghiệp / Quản lý,TOFU,SUPPORTING,"('NARROW', '900-1200')",Thủ thuật tăng traffic website uy tín tại trafficSEO?,Gcalls Plus Webphone|/gcalls-plus-webphone/,2261 | 2665 | 2738,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P2,Batch 10,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
248,17775,Hướng dẫn quy trình bán bất động sản: Từ thời điểm mở bán cho đến lúc ký hợp đồng,,https://gcalls.co/?p=17775,DRAFT,REBUILD_UPDATE_TOPIC,,Hướng dẫn quy trình bán bất động sản: Từ thời điểm mở bán cho đến lúc ký hợp đồng,huong-dan-quy-trinh-ban-bat-dong-san-tu-thoi-diem-mo-ban-cho-den-luc-k,/huong-dan-quy-trinh-ban-bat-dong-san-tu-thoi-diem-mo-ban-cho-den-luc-k/,HUB-04 Telesales và Sales Operations,Telesales và Sales Operations,hướng dẫn quy trình bán,TO_BE_SET_AT_AUTHORING,informational-howto,Telesales Leader / Sales Manager,TOFU,PILLAR,2000-3000,Hướng dẫn quy trình bán bất động sản: Từ thời điểm mở bán cho đến lúc ký hợp đồng?,Gcalls Plus Webphone|/gcalls-plus-webphone/ ; Tổng đài tích hợp CRM|/tong-dai-tich-hop-crm/,1617 | 2684 | 2761,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P3,Batch 8,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
249,17795,8 cách xử lý từ chối của khách hàng,,https://gcalls.co/?p=17795,DRAFT,REBUILD_UPDATE_TOPIC,,8 cách xử lý từ chối của khách hàng,8-cach-xu-ly-tu-choi-cua-khach-hang,/8-cach-xu-ly-tu-choi-cua-khach-hang/,HUB-04 Telesales và Sales Operations,Telesales và Sales Operations,xử lý chối khách hàng,TO_BE_SET_AT_AUTHORING,informational-howto,Telesales Leader / Sales Manager,TOFU,SUPPORTING,1200-2000,8 cách xử lý từ chối của khách hàng?,Gcalls Plus Webphone|/gcalls-plus-webphone/ ; Tổng đài tích hợp CRM|/tong-dai-tich-hop-crm/,1617 | 2684 | 2761,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P1,Batch 8,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
250,17802,Tiêu chí đánh giá hiệu quả bán hàng,,https://gcalls.co/?p=17802,DRAFT,MERGE_INTO_PRIMARY,1529,,,/tieu-chi-danh-gia-hieu-qua-ban-hang/,,,,,,,,,,,,,,,N/A,P3,Batch 0,N/A,Duplicate of 1529; single primary URL retained
251,17823,Vì sao nhắn tin với khách hàng là cách hiệu quả để tăng doanh số bán hàng?,,https://gcalls.co/?p=17823,DRAFT,REBUILD_UPDATE_TOPIC,,Vì sao nhắn tin với khách hàng là cách hiệu quả để tăng doanh số bán hàng?,vi-sao-nhan-tin-voi-khach-hang-la-cach-hieu-qua-de-tang-doanh-so-ban-h,/vi-sao-nhan-tin-voi-khach-hang-la-cach-hieu-qua-de-tang-doanh-so-ban-h/,HUB-04 Telesales và Sales Operations,Telesales và Sales Operations,vì nhắn tin khách hàng,TO_BE_SET_AT_AUTHORING,informational-howto,Telesales Leader / Sales Manager,TOFU,SUPPORTING,1200-2000,Vì sao nhắn tin với khách hàng là cách hiệu quả để tăng doanh số bán hàng?,Gcalls Plus Webphone|/gcalls-plus-webphone/ ; Tổng đài tích hợp CRM|/tong-dai-tich-hop-crm/,1617 | 2684 | 2761,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P1,Batch 8,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
252,17827,Chỉ số CSAT là gì và cách đo lường chỉ số này trong dịch vụ khách hàng?,,https://gcalls.co/?p=17827,DRAFT,MERGE_INTO_PRIMARY,2539,,,/chi-so-csat-la-gi-va-cach-do-luong-chi-so-nay-trong-dich-vu-khach-hang/,,,,,,,,,,,,,,,N/A,P3,Batch 0,N/A,Duplicate of 2539; single primary URL retained
253,17832,Làm thế nào để kết nối 2 bộ phận bán hàng và dịch vụ khách hàng trong doanh nghiệp?,,https://gcalls.co/?p=17832,DRAFT,MERGE_INTO_PRIMARY,2761,,,/lam-the-nao-de-ket-noi-2-bo-phan-ban-hang-va-dich-vu-khach-hang/,,,,,,,,,,,,,,,N/A,P3,Batch 0,N/A,Duplicate of 2761; single primary URL retained
254,17839,6 cách tăng năng suất bán hàng và tối ưu công việc cho nhân viên bán hàng,,https://gcalls.co/?p=17839,DRAFT,REBUILD_UPDATE_TOPIC,,6 cách tăng năng suất bán hàng và tối ưu công việc cho nhân viên bán hàng,6-cach-tang-nang-suat-ban-hang-va-toi-uu-cong-viec-cho-nhan-vien-ban-h,/6-cach-tang-nang-suat-ban-hang-va-toi-uu-cong-viec-cho-nhan-vien-ban-h/,HUB-04 Telesales và Sales Operations,Telesales và Sales Operations,tăng năng suất bán hàng,TO_BE_SET_AT_AUTHORING,informational-howto,Telesales Leader / Sales Manager,TOFU,SUPPORTING,1200-2000,6 cách tăng năng suất bán hàng và tối ưu công việc cho nhân viên bán hàng?,Gcalls Plus Webphone|/gcalls-plus-webphone/ ; Tổng đài tích hợp CRM|/tong-dai-tich-hop-crm/,1617 | 2684 | 2761,"EDITORIAL_ILLUSTRATION_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P1,Batch 8,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
255,17846,Hướng dẫn tuyển dụng nhân sự cho bộ phận Hỗ trợ khách hàng của doanh nghiệp,,https://gcalls.co/?p=17846,DRAFT,RETIRE_410,,,,410,,,,,,,,,,,,,,,N/A,P3,Batch 0,N/A,Non-editorial or off-ICP; no replacement article
256,17856,Hướng dẫn cải thiện tình trạng quá tải tại Call Center vào các mùa lễ lớn sale to,,https://gcalls.co/?p=17856,DRAFT,REBUILD_UPDATE_TOPIC,,Hướng dẫn cải thiện tình trạng quá tải tại Call Center vào các mùa lễ lớn sale to,huong-dan-cai-thien-tinh-trang-qua-tai-tai-call-center-vao-cac-mua-le,/huong-dan-cai-thien-tinh-trang-qua-tai-tai-call-center-vao-cac-mua-le/,HUB-01 Tổng đài và Call Center,Tổng đài và Call Center,hướng dẫn cải thiện tình,TO_BE_SET_AT_AUTHORING,informational-howto,Trưởng phòng vận hành / Call Center Manager,TOFU,SUPPORTING,1200-2000,Hướng dẫn cải thiện tình trạng quá tải tại Call Center vào các mùa lễ lớn sale to?,Cloud Call Center|/lien-he/ ; Gcalls Plus Webphone|/gcalls-plus-webphone/,10727 | 13378 | 13409,"CUSTOM_DIAGRAM_REQUIRED — 1600x900, new asset, brand #673ab7",1-3 new assets; see editorial-image-map.csv,No blocked claim permitted; figures require Product evidence,P1,Batch 2,DRAFT_NOT_WRITTEN,Topic re-scoped to Gcalls ICP; article written 100% new
